# Функція: Вуда
Крок	x1	x2	x3	x4	f(x)
2751	-0.96534586	0.94207191	-0.97213316	0.95631409	7.87696327e+00
2752	-0.96534538	0.94207048	-0.97213411	0.95631552	7.87696327e+00
2753	-0.96534443	0.94206905	-0.97213459	0.95631695	7.87696327e+00
2754	-0.96534395	0.94206762	-0.97213554	0.95631838	7.87696327e+00
2755	-0.96534300	0.94206619	-0.97213650	0.95631981	7.87696326e+00
2756	-0.96534252	0.94206476	-0.97213697	0.95632124	7.87696326e+00
2757	-0.96534157	0.94206333	-0.97213793	0.95632267	7.87696326e+00
2758	-0.96534061	0.94206190	-0.97213840	0.95632410	7.87696326e+00
2759	-0.96534014	0.94206047	-0.97213936	0.95632553	7.87696326e+00
2760	-0.96533918	0.94205904	-0.97213984	0.95632696	7.87696325e+00
2761	-0.96533871	0.94205761	-0.97214079	0.95632839	7.87696325e+00
2762	-0.96533775	0.94205618	-0.97214127	0.95632982	7.87696325e+00
2763	-0.96533728	0.94205475	-0.97214222	0.95633125	7.87696325e+00
2764	-0.96533632	0.94205332	-0.97214270	0.95633268	7.87696325e+00
2765	-0.96533585	0.94205189	-0.97214365	0.95633411	7.87696324e+00
2766	-0.96533489	0.94205046	-0.97214460	0.95633554	7.87696324e+00
2767	-0.96533394	0.94204903	-0.97214508	0.95633698	7.87696324e+00
2768	-0.96533346	0.94204760	-0.97214603	0.95633841	7.87696324e+00
2769	-0.96533251	0.94204617	-0.97214651	0.95633984	7.87696323e+00
2770	-0.96533203	0.94204473	-0.97214746	0.95634127	7.87696323e+00
2771	-0.96533108	0.94204330	-0.97214794	0.95634270	7.87696323e+00
2772	-0.96533060	0.94204187	-0.97214890	0.95634413	7.87696323e+00
2773	-0.96532965	0.94204044	-0.97214937	0.95634556	7.87696323e+00
2774	-0.96532869	0.94203901	-0.97215033	0.95634699	7.87696322e+00
2775	-0.96532822	0.94203758	-0.97215128	0.95634842	7.87696322e+00
2776	-0.96532726	0.94203615	-0.97215176	0.95634985	7.87696322e+00
2777	-0.96532679	0.94203472	-0.97215271	0.95635128	7.87696322e+00
2778	-0.96532583	0.94203329	-0.97215319	0.95635271	7.87696321e+00
2779	-0.96532536	0.94203186	-0.97215414	0.95635414	7.87696321e+00
2780	-0.96532440	0.94203043	-0.97215462	0.95635557	7.87696321e+00
2781	-0.96532393	0.94202900	-0.97215557	0.95635700	7.87696321e+00
2782	-0.96532297	0.94202757	-0.97215605	0.95635843	7.87696321e+00
2783	-0.96532202	0.94202614	-0.97215700	0.95635986	7.87696320e+00
2784	-0.96532154	0.94202471	-0.97215748	0.95636129	7.87696320e+00
2785	-0.96532059	0.94202328	-0.97215843	0.95636272	7.87696320e+00
2786	-0.96532011	0.94202185	-0.97215939	0.95636415	7.87696320e+00
2787	-0.96531916	0.94202042	-0.97215986	0.95636559	7.87696319e+00
2788	-0.96531868	0.94201899	-0.97216082	0.95636702	7.87696319e+00
2789	-0.96531773	0.94201756	-0.97216129	0.95636845	7.87696319e+00
2790	-0.96531725	0.94201612	-0.97216225	0.95636988	7.87696319e+00
2791	-0.96531630	0.94201469	-0.97216272	0.95637131	7.87696319e+00
2792	-0.96531534	0.94201326	-0.97216368	0.95637274	7.87696318e+00
2793	-0.96531487	0.94201183	-0.97216415	0.95637417	7.87696318e+00
2794	-0.96531391	0.94201040	-0.97216511	0.95637560	7.87696318e+00
2795	-0.96531343	0.94200897	-0.97216558	0.95637703	7.87696318e+00
2796	-0.96531248	0.94200754	-0.97216654	0.95637846	7.87696317e+00
2797	-0.96531200	0.94200611	-0.97216749	0.95637989	7.87696317e+00
2798	-0.96531105	0.94200468	-0.97216797	0.95638132	7.87696317e+00
2799	-0.96531057	0.94200325	-0.97216892	0.95638275	7.87696317e+00
2800	-0.96530962	0.94200182	-0.97216940	0.95638418	7.87696317e+00
2801	-0.96530867	0.94200039	-0.97217035	0.95638561	7.87696316e+00
2802	-0.96530819	0.94199896	-0.97217083	0.95638704	7.87696316e+00
2803	-0.96530724	0.94199753	-0.97217178	0.95638847	7.87696316e+00
2804	-0.96530676	0.94199610	-0.97217226	0.95638990	7.87696316e+00
2805	-0.96530581	0.94199467	-0.97217321	0.95639133	7.87696315e+00
2806	-0.96530533	0.94199324	-0.97217369	0.95639277	7.87696315e+00
2807	-0.96530437	0.94199181	-0.97217464	0.95639420	7.87696315e+00
2808	-0.96530390	0.94199038	-0.97217560	0.95639563	7.87696315e+00
2809	-0.96530294	0.94198895	-0.97217607	0.95639706	7.87696315e+00
2810	-0.96530199	0.94198751	-0.97217703	0.95639849	7.87696314e+00
2811	-0.96530151	0.94198608	-0.97217751	0.95639992	7.87696314e+00
2812	-0.96530056	0.94198465	-0.97217846	0.95640135	7.87696314e+00
2813	-0.96530008	0.94198322	-0.97217894	0.95640278	7.87696314e+00
2814	-0.96529913	0.94198179	-0.97217989	0.95640421	7.87696313e+00
2815	-0.96529865	0.94198036	-0.97218037	0.95640564	7.87696313e+00
2816	-0.96529770	0.94197893	-0.97218132	0.95640707	7.87696313e+00
2817	-0.96529675	0.94197750	-0.97218227	0.95640850	7.87696313e+00
2818	-0.96529627	0.94197607	-0.97218275	0.95640993	7.87696312e+00
2819	-0.96529531	0.94197464	-0.97218370	0.95641136	7.87696312e+00
2820	-0.96529484	0.94197321	-0.97218418	0.95641279	7.87696312e+00
2821	-0.96529388	0.94197178	-0.97218513	0.95641422	7.87696312e+00
2822	-0.96529341	0.94197035	-0.97218561	0.95641565	7.87696312e+00
2823	-0.96529245	0.94196892	-0.97218657	0.95641708	7.87696311e+00
2824	-0.96529198	0.94196749	-0.97218704	0.95641851	7.87696311e+00
2825	-0.96529102	0.94196606	-0.97218800	0.95641994	7.87696311e+00
2826	-0.96529007	0.94196463	-0.97218847	0.95642138	7.87696311e+00
2827	-0.96528959	0.94196320	-0.97218943	0.95642281	7.87696310e+00
2828	-0.96528864	0.94196177	-0.97219038	0.95642424	7.87696310e+00
2829	-0.96528816	0.94196033	-0.97219086	0.95642567	7.87696310e+00
2830	-0.96528721	0.94195890	-0.97219181	0.95642710	7.87696310e+00
2831	-0.96528673	0.94195747	-0.97219229	0.95642853	7.87696310e+00
2832	-0.96528578	0.94195604	-0.97219324	0.95642996	7.87696309e+00
2833	-0.96528530	0.94195461	-0.97219372	0.95643139	7.87696309e+00
2834	-0.96528435	0.94195318	-0.97219467	0.95643282	7.87696309e+00
2835	-0.96528339	0.94195175	-0.97219515	0.95643425	7.87696309e+00
2836	-0.96528292	0.94195032	-0.97219610	0.95643568	7.87696308e+00
2837	-0.96528196	0.94194889	-0.97219658	0.95643711	7.87696308e+00
2838	-0.96528149	0.94194746	-0.97219753	0.95643854	7.87696308e+00
2839	-0.96528053	0.94194603	-0.97219849	0.95643997	7.87696308e+00
2840	-0.96528006	0.94194460	-0.97219896	0.95644140	7.87696308e+00
2841	-0.96527910	0.94194317	-0.97219992	0.95644283	7.87696307e+00
2842	-0.96527863	0.94194174	-0.97220039	0.95644426	7.87696307e+00
2843	-0.96527767	0.94194031	-0.97220135	0.95644569	7.87696307e+00
2844	-0.96527672	0.94193888	-0.97220182	0.95644712	7.87696307e+00
2845	-0.96527624	0.94193745	-0.97220278	0.95644855	7.87696306e+00
2846	-0.96527529	0.94193602	-0.97220325	0.95644999	7.87696306e+00
2847	-0.96527481	0.94193459	-0.97220421	0.95645142	7.87696306e+00
2848	-0.96527386	0.94193316	-0.97220469	0.95645285	7.87696306e+00
2849	-0.96527338	0.94193172	-0.97220564	0.95645428	7.87696306e+00
2850	-0.96527243	0.94193029	-0.97220659	0.95645571	7.87696305e+00
2851	-0.96527195	0.94192886	-0.97220707	0.95645714	7.87696305e+00
2852	-0.96527100	0.94192743	-0.97220802	0.95645857	7.87696305e+00
2853	-0.96527004	0.94192600	-0.97220850	0.95646000	7.87696305e+00
2854	-0.96526957	0.94192457	-0.97220945	0.95646143	7.87696304e+00
2855	-0.96526861	0.94192314	-0.97220993	0.95646286	7.87696304e+00
2856	-0.96526814	0.94192171	-0.97221088	0.95646429	7.87696304e+00
2857	-0.96526718	0.94192028	-0.97221136	0.95646572	7.87696304e+00
2858	-0.96526670	0.94191885	-0.97221231	0.95646715	7.87696303e+00
2859	-0.96526575	0.94191742	-0.97221327	0.95646858	7.87696303e+00
2860	-0.96526480	0.94191599	-0.97221375	0.95647001	7.87696303e+00
2861	-0.96526432	0.94191456	-0.97221470	0.95647144	7.87696303e+00
2862	-0.96526337	0.94191313	-0.97221518	0.95647287	7.87696303e+00
2863	-0.96526289	0.94191170	-0.97221613	0.95647430	7.87696302e+00
2864	-0.96526194	0.94191027	-0.97221661	0.95647573	7.87696302e+00
2865	-0.96526146	0.94190884	-0.97221756	0.95647717	7.87696302e+00
2866	-0.96526051	0.94190741	-0.97221804	0.95647860	7.87696302e+00
2867	-0.96526003	0.94190598	-0.97221899	0.95648003	7.87696301e+00
2868	-0.96525908	0.94190454	-0.97221947	0.95648146	7.87696301e+00
2869	-0.96525812	0.94190311	-0.97222042	0.95648289	7.87696301e+00
2870	-0.96525764	0.94190168	-0.97222137	0.95648432	7.87696301e+00
2871	-0.96525669	0.94190025	-0.97222185	0.95648575	7.87696301e+00
2872	-0.96525621	0.94189882	-0.97222281	0.95648718	7.87696300e+00
2873	-0.96525526	0.94189739	-0.97222328	0.95648861	7.87696300e+00
2874	-0.96525478	0.94189596	-0.97222424	0.95649004	7.87696300e+00
2875	-0.96525383	0.94189453	-0.97222471	0.95649147	7.87696300e+00
2876	-0.96525335	0.94189310	-0.97222567	0.95649290	7.87696299e+00
2877	-0.96525240	0.94189167	-0.97222614	0.95649433	7.87696299e+00
2878	-0.96525145	0.94189024	-0.97222710	0.95649576	7.87696299e+00
2879	-0.96525097	0.94188881	-0.97222757	0.95649719	7.87696299e+00
2880	-0.96525002	0.94188738	-0.97222853	0.95649862	7.87696298e+00
2881	-0.96524954	0.94188595	-0.97222948	0.95650005	7.87696298e+00
2882	-0.96524858	0.94188452	-0.97222996	0.95650148	7.87696298e+00
2883	-0.96524811	0.94188309	-0.97223091	0.95650291	7.87696298e+00
2884	-0.96524715	0.94188166	-0.97223139	0.95650434	7.87696298e+00
2885	-0.96524668	0.94188023	-0.97223234	0.95650578	7.87696297e+00
2886	-0.96524572	0.94187880	-0.97223282	0.95650721	7.87696297e+00
2887	-0.96524477	0.94187737	-0.97223377	0.95650864	7.87696297e+00
2888	-0.96524429	0.94187593	-0.97223425	0.95651007	7.87696297e+00
2889	-0.96524334	0.94187450	-0.97223520	0.95651150	7.87696296e+00
2890	-0.96524286	0.94187307	-0.97223568	0.95651293	7.87696296e+00
2891	-0.96524191	0.94187164	-0.97223663	0.95651436	7.87696296e+00
2892	-0.96524143	0.94187021	-0.97223759	0.95651579	7.87696296e+00
2893	-0.96524048	0.94186878	-0.97223806	0.95651722	7.87696296e+00
2894	-0.96524000	0.94186735	-0.97223902	0.95651865	7.87696295e+00
2895	-0.96523905	0.94186592	-0.97223949	0.95652008	7.87696295e+00
2896	-0.96523809	0.94186449	-0.97224045	0.95652151	7.87696295e+00
2897	-0.96523762	0.94186306	-0.97224092	0.95652294	7.87696295e+00
2898	-0.96523666	0.94186163	-0.97224188	0.95652437	7.87696294e+00
2899	-0.96523619	0.94186020	-0.97224236	0.95652580	7.87696294e+00
2900	-0.96523523	0.94185877	-0.97224331	0.95652723	7.87696294e+00
2901	-0.96523476	0.94185734	-0.97224426	0.95652866	7.87696294e+00
2902	-0.96523380	0.94185591	-0.97224474	0.95653009	7.87696293e+00
2903	-0.96523285	0.94185448	-0.97224569	0.95653152	7.87696293e+00
2904	-0.96523237	0.94185305	-0.97224617	0.95653296	7.87696293e+00
2905	-0.96523142	0.94185162	-0.97224712	0.95653439	7.87696293e+00
2906	-0.96523094	0.94185019	-0.97224760	0.95653582	7.87696293e+00
2907	-0.96522999	0.94184875	-0.97224855	0.95653725	7.87696292e+00
2908	-0.96522951	0.94184732	-0.97224903	0.95653868	7.87696292e+00
2909	-0.96522856	0.94184589	-0.97224998	0.95654011	7.87696292e+00
2910	-0.96522808	0.94184446	-0.97225046	0.95654154	7.87696292e+00
2911	-0.96522713	0.94184303	-0.97225142	0.95654297	7.87696291e+00
2912	-0.96522617	0.94184160	-0.97225237	0.95654440	7.87696291e+00
2913	-0.96522570	0.94184017	-0.97225285	0.95654583	7.87696291e+00
2914	-0.96522474	0.94183874	-0.97225380	0.95654726	7.87696291e+00
2915	-0.96522427	0.94183731	-0.97225428	0.95654869	7.87696290e+00
2916	-0.96522331	0.94183588	-0.97225523	0.95655012	7.87696290e+00
2917	-0.96522284	0.94183445	-0.97225571	0.95655155	7.87696290e+00
2918	-0.96522188	0.94183302	-0.97225666	0.95655298	7.87696290e+00
2919	-0.96522141	0.94183159	-0.97225714	0.95655441	7.87696290e+00
2920	-0.96522045	0.94183016	-0.97225809	0.95655584	7.87696289e+00
2921	-0.96521950	0.94182873	-0.97225857	0.95655727	7.87696289e+00
2922	-0.96521902	0.94182730	-0.97225952	0.95655870	7.87696289e+00
2923	-0.96521807	0.94182587	-0.97226048	0.95656013	7.87696289e+00
2924	-0.96521759	0.94182444	-0.97226095	0.95656157	7.87696288e+00
2925	-0.96521664	0.94182301	-0.97226191	0.95656300	7.87696288e+00
2926	-0.96521616	0.94182158	-0.97226238	0.95656443	7.87696288e+00
2927	-0.96521521	0.94182014	-0.97226334	0.95656586	7.87696288e+00
2928	-0.96521473	0.94181871	-0.97226381	0.95656729	7.87696288e+00
2929	-0.96521378	0.94181728	-0.97226477	0.95656872	7.87696287e+00
2930	-0.96521282	0.94181585	-0.97226524	0.95657015	7.87696287e+00
2931	-0.96521235	0.94181442	-0.97226620	0.95657158	7.87696287e+00
2932	-0.96521139	0.94181299	-0.97226667	0.95657301	7.87696287e+00
2933	-0.96521091	0.94181156	-0.97226763	0.95657444	7.87696286e+00
2934	-0.96520996	0.94181013	-0.97226858	0.95657587	7.87696286e+00
2935	-0.96520948	0.94180870	-0.97226906	0.95657730	7.87696286e+00
2936	-0.96520853	0.94180727	-0.97227001	0.95657873	7.87696286e+00
2937	-0.96520758	0.94180584	-0.97227049	0.95658016	7.87696285e+00
2938	-0.96520710	0.94180441	-0.97227144	0.95658159	7.87696285e+00
2939	-0.96520615	0.94180298	-0.97227192	0.95658302	7.87696285e+00
2940	-0.96520567	0.94180155	-0.97227287	0.95658445	7.87696285e+00
2941	-0.96520472	0.94180012	-0.97227335	0.95658588	7.87696284e+00
2942	-0.96520424	0.94179869	-0.97227430	0.95658731	7.87696284e+00
2943	-0.96520329	0.94179726	-0.97227478	0.95658875	7.87696284e+00
2944	-0.96520281	0.94179583	-0.97227573	0.95659018	7.87696284e+00
2945	-0.96520185	0.94179440	-0.97227669	0.95659161	7.87696284e+00
2946	-0.96520090	0.94179296	-0.97227716	0.95659304	7.87696283e+00
2947	-0.96520042	0.94179153	-0.97227812	0.95659447	7.87696283e+00
2948	-0.96519947	0.94179010	-0.97227859	0.95659590	7.87696283e+00
2949	-0.96519899	0.94178867	-0.97227955	0.95659733	7.87696283e+00
2950	-0.96519804	0.94178724	-0.97228003	0.95659876	7.87696282e+00
2951	-0.96519756	0.94178581	-0.97228098	0.95660019	7.87696282e+00
2952	-0.96519661	0.94178438	-0.97228146	0.95660162	7.87696282e+00
2953	-0.96519613	0.94178295	-0.97228241	0.95660305	7.87696282e+00
2954	-0.96519518	0.94178152	-0.97228336	0.95660448	7.87696281e+00
2955	-0.96519423	0.94178009	-0.97228384	0.95660591	7.87696281e+00
2956	-0.96519375	0.94177866	-0.97228479	0.95660734	7.87696281e+00
2957	-0.96519279	0.94177723	-0.97228527	0.95660877	7.87696281e+00
2958	-0.96519232	0.94177580	-0.97228622	0.95661020	7.87696281e+00
2959	-0.96519136	0.94177437	-0.97228670	0.95661163	7.87696280e+00
2960	-0.96519089	0.94177294	-0.97228765	0.95661306	7.87696280e+00
2961	-0.96518993	0.94177151	-0.97228813	0.95661449	7.87696280e+00
2962	-0.96518946	0.94177008	-0.97228909	0.95661592	7.87696280e+00
2963	-0.96518850	0.94176865	-0.97228956	0.95661736	7.87696279e+00
2964	-0.96518755	0.94176722	-0.97229052	0.95661879	7.87696279e+00
2965	-0.96518707	0.94176579	-0.97229147	0.95662022	7.87696279e+00
2966	-0.96518612	0.94176435	-0.97229195	0.95662165	7.87696279e+00
2967	-0.96518564	0.94176292	-0.97229290	0.95662308	7.87696278e+00
2968	-0.96518469	0.94176149	-0.97229338	0.95662451	7.87696278e+00
2969	-0.96518421	0.94176006	-0.97229433	0.95662594	7.87696278e+00
2970	-0.96518326	0.94175863	-0.97229481	0.95662737	7.87696278e+00
2971	-0.96518278	0.94175720	-0.97229576	0.95662880	7.87696278e+00
2972	-0.96518183	0.94175577	-0.97229624	0.95663023	7.87696277e+00
2973	-0.96518087	0.94175434	-0.97229719	0.95663166	7.87696277e+00
2974	-0.96518040	0.94175291	-0.97229767	0.95663309	7.87696277e+00
2975	-0.96517944	0.94175148	-0.97229862	0.95663452	7.87696277e+00
2976	-0.96517897	0.94175005	-0.97229958	0.95663595	7.87696276e+00
2977	-0.96517801	0.94174862	-0.97230005	0.95663738	7.87696276e+00
2978	-0.96517754	0.94174719	-0.97230101	0.95663881	7.87696276e+00
2979	-0.96517658	0.94174576	-0.97230148	0.95664024	7.87696276e+00
2980	-0.96517563	0.94174433	-0.97230244	0.95664167	7.87696275e+00
2981	-0.96517515	0.94174290	-0.97230291	0.95664310	7.87696275e+00
2982	-0.96517420	0.94174147	-0.97230387	0.95664454	7.87696275e+00
2983	-0.96517372	0.94174004	-0.97230434	0.95664597	7.87696275e+00
2984	-0.96517277	0.94173861	-0.97230530	0.95664740	7.87696274e+00
2985	-0.96517229	0.94173717	-0.97230577	0.95664883	7.87696274e+00
2986	-0.96517134	0.94173574	-0.97230673	0.95665026	7.87696274e+00
2987	-0.96517086	0.94173431	-0.97230768	0.95665169	7.87696274e+00
2988	-0.96516991	0.94173288	-0.97230816	0.95665312	7.87696274e+00
2989	-0.96516895	0.94173145	-0.97230911	0.95665455	7.87696273e+00
2990	-0.96516848	0.94173002	-0.97230959	0.95665598	7.87696273e+00
2991	-0.96516752	0.94172859	-0.97231054	0.95665741	7.87696273e+00
2992	-0.96516705	0.94172716	-0.97231102	0.95665884	7.87696273e+00
2993	-0.96516609	0.94172573	-0.97231197	0.95666027	7.87696272e+00
2994	-0.96516562	0.94172430	-0.97231245	0.95666170	7.87696272e+00
2995	-0.96516466	0.94172287	-0.97231340	0.95666313	7.87696272e+00
2996	-0.96516418	0.94172144	-0.97231436	0.95666456	7.87696272e+00
2997	-0.96516323	0.94172001	-0.97231483	0.95666599	7.87696271e+00
2998	-0.96516228	0.94171858	-0.97231579	0.95666742	7.87696271e+00
2999	-0.96516180	0.94171715	-0.97231627	0.95666885	7.87696271e+00
3000	-0.96516085	0.94171572	-0.97231722	0.95667028	7.87696271e+00
3001	-0.96516037	0.94171429	-0.97231770	0.95667171	7.87696270e+00
3002	-0.96515942	0.94171286	-0.97231865	0.95667315	7.87696270e+00
3003	-0.96515894	0.94171143	-0.97231913	0.95667458	7.87696270e+00
3004	-0.96515799	0.94171000	-0.97232008	0.95667601	7.87696270e+00
3005	-0.96515751	0.94170856	-0.97232056	0.95667744	7.87696270e+00
3006	-0.96515656	0.94170713	-0.97232151	0.95667887	7.87696269e+00
3007	-0.96515560	0.94170570	-0.97232246	0.95668030	7.87696269e+00
3008	-0.96515512	0.94170427	-0.97232294	0.95668173	7.87696269e+00
3009	-0.96515417	0.94170284	-0.97232389	0.95668316	7.87696269e+00
3010	-0.96515369	0.94170141	-0.97232437	0.95668459	7.87696268e+00
3011	-0.96515274	0.94169998	-0.97232533	0.95668602	7.87696268e+00
3012	-0.96515226	0.94169855	-0.97232580	0.95668745	7.87696268e+00
3013	-0.96515131	0.94169712	-0.97232676	0.95668888	7.87696268e+00
3014	-0.96515036	0.94169569	-0.97232723	0.95669031	7.87696267e+00
3015	-0.96514988	0.94169426	-0.97232819	0.95669174	7.87696267e+00
3016	-0.96514893	0.94169283	-0.97232866	0.95669317	7.87696267e+00
3017	-0.96514845	0.94169140	-0.97232962	0.95669460	7.87696267e+00
3018	-0.96514750	0.94168997	-0.97233057	0.95669603	7.87696266e+00
3019	-0.96514702	0.94168854	-0.97233105	0.95669746	7.87696266e+00
3020	-0.96514606	0.94168711	-0.97233200	0.95669889	7.87696266e+00
3021	-0.96514559	0.94168568	-0.97233248	0.95670033	7.87696266e+00
3022	-0.96514463	0.94168425	-0.97233343	0.95670176	7.87696266e+00
3023	-0.96514368	0.94168282	-0.97233391	0.95670319	7.87696265e+00
3024	-0.96514320	0.94168139	-0.97233486	0.95670462	7.87696265e+00
3025	-0.96514225	0.94167995	-0.97233534	0.95670605	7.87696265e+00
3026	-0.96514177	0.94167852	-0.97233629	0.95670748	7.87696265e+00
3027	-0.96514082	0.94167709	-0.97233677	0.95670891	7.87696264e+00
3028	-0.96514034	0.94167566	-0.97233772	0.95671034	7.87696264e+00
3029	-0.96513939	0.94167423	-0.97233868	0.95671177	7.87696264e+00
3030	-0.96513891	0.94167280	-0.97233915	0.95671320	7.87696264e+00
3031	-0.96513796	0.94167137	-0.97234011	0.95671463	7.87696263e+00
3032	-0.96513700	0.94166994	-0.97234058	0.95671606	7.87696263e+00
3033	-0.96513653	0.94166851	-0.97234154	0.95671749	7.87696263e+00
3034	-0.96513557	0.94166708	-0.97234201	0.95671892	7.87696263e+00
3035	-0.96513510	0.94166565	-0.97234297	0.95672035	7.87696262e+00
3036	-0.96513414	0.94166422	-0.97234344	0.95672178	7.87696262e+00
3037	-0.96513367	0.94166279	-0.97234440	0.95672321	7.87696262e+00
3038	-0.96513271	0.94166136	-0.97234488	0.95672464	7.87696262e+00
3039	-0.96513224	0.94165993	-0.97234583	0.95672607	7.87696262e+00
3040	-0.96513128	0.94165850	-0.97234678	0.95672750	7.87696261e+00
3041	-0.96513033	0.94165707	-0.97234726	0.95672894	7.87696261e+00
3042	-0.96512985	0.94165564	-0.97234821	0.95673037	7.87696261e+00
3043	-0.96512890	0.94165421	-0.97234869	0.95673180	7.87696261e+00
3044	-0.96512842	0.94165277	-0.97234964	0.95673323	7.87696260e+00
3045	-0.96512747	0.94165134	-0.97235012	0.95673466	7.87696260e+00
3046	-0.96512699	0.94164991	-0.97235107	0.95673609	7.87696260e+00
3047	-0.96512604	0.94164848	-0.97235155	0.95673752	7.87696260e+00
3048	-0.96512556	0.94164705	-0.97235250	0.95673895	7.87696259e+00
3049	-0.96512461	0.94164562	-0.97235346	0.95674038	7.87696259e+00
3050	-0.96512365	0.94164419	-0.97235394	0.95674181	7.87696259e+00
3051	-0.96512318	0.94164276	-0.97235489	0.95674324	7.87696259e+00
3052	-0.96512222	0.94164133	-0.97235537	0.95674467	7.87696258e+00
3053	-0.96512175	0.94163990	-0.97235632	0.95674610	7.87696258e+00
3054	-0.96512079	0.94163847	-0.97235680	0.95674753	7.87696258e+00
3055	-0.96512032	0.94163704	-0.97235775	0.95674896	7.87696258e+00
3056	-0.96511936	0.94163561	-0.97235823	0.95675039	7.87696257e+00
3057	-0.96511841	0.94163418	-0.97235918	0.95675182	7.87696257e+00
3058	-0.96511793	0.94163275	-0.97235966	0.95675325	7.87696257e+00
3059	-0.96511698	0.94163132	-0.97236061	0.95675468	7.87696257e+00
3060	-0.96511650	0.94162989	-0.97236156	0.95675611	7.87696256e+00
3061	-0.96511555	0.94162846	-0.97236204	0.95675755	7.87696256e+00
3062	-0.96511507	0.94162703	-0.97236300	0.95675898	7.87696256e+00
3063	-0.96511412	0.94162560	-0.97236347	0.95676041	7.87696256e+00
3064	-0.96511364	0.94162416	-0.97236443	0.95676184	7.87696256e+00
3065	-0.96511269	0.94162273	-0.97236490	0.95676327	7.87696255e+00
